utt_id,wav_path,speaker_id,emotion_label
Actor_20_03-01-05-01-02-01-20,data/RAVDESS/Actor_20/03-01-05-01-02-01-20.wav,Actor_20,angry
Actor_20_03-01-06-01-02-02-20,data/RAVDESS/Actor_20/03-01-06-01-02-02-20.wav,Actor_20,fearful
Actor_20_03-01-06-02-01-02-20,data/RAVDESS/Actor_20/03-01-06-02-01-02-20.wav,Actor_20,fearful
Actor_20_03-01-05-02-01-01-20,data/RAVDESS/Actor_20/03-01-05-02-01-01-20.wav,Actor_20,angry
Actor_20_03-01-07-01-01-01-20,data/RAVDESS/Actor_20/03-01-07-01-01-01-20.wav,Actor_20,disgust
Actor_20_03-01-04-01-01-02-20,data/RAVDESS/Actor_20/03-01-04-01-01-02-20.wav,Actor_20,sad
Actor_20_03-01-04-02-02-02-20,data/RAVDESS/Actor_20/03-01-04-02-02-02-20.wav,Actor_20,sad
Actor_20_03-01-07-02-02-01-20,data/RAVDESS/Actor_20/03-01-07-02-02-01-20.wav,Actor_20,disgust
Actor_20_03-01-03-02-02-02-20,data/RAVDESS/Actor_20/03-01-03-02-02-02-20.wav,Actor_20,happy
Actor_20_03-01-03-01-01-02-20,data/RAVDESS/Actor_20/03-01-03-01-01-02-20.wav,Actor_20,happy
Actor_20_03-01-02-02-01-01-20,data/RAVDESS/Actor_20/03-01-02-02-01-01-20.wav,Actor_20,calm
Actor_20_03-01-01-01-02-02-20,data/RAVDESS/Actor_20/03-01-01-01-02-02-20.wav,Actor_20,neutral
Actor_20_03-01-02-01-02-01-20,data/RAVDESS/Actor_20/03-01-02-01-02-01-20.wav,Actor_20,calm
Actor_21_03-01-08-02-01-01-21,data/RAVDESS/Actor_21/03-01-08-02-01-01-21.wav,Actor_21,surprised
Actor_21_03-01-08-01-02-01-21,data/RAVDESS/Actor_21/03-01-08-01-02-01-21.wav,Actor_21,surprised
Actor_21_03-01-06-01-01-02-21,data/RAVDESS/Actor_21/03-01-06-01-01-02-21.wav,Actor_21,fearful
Actor_21_03-01-05-01-01-01-21,data/RAVDESS/Actor_21/03-01-05-01-01-01-21.wav,Actor_21,angry
Actor_21_03-01-05-02-02-01-21,data/RAVDESS/Actor_21/03-01-05-02-02-01-21.wav,Actor_21,angry
Actor_21_03-01-06-02-02-02-21,data/RAVDESS/Actor_21/03-01-06-02-02-02-21.wav,Actor_21,fearful
Actor_21_03-01-04-01-02-02-21,data/RAVDESS/Actor_21/03-01-04-01-02-02-21.wav,Actor_21,sad
Actor_21_03-01-07-01-02-01-21,data/RAVDESS/Actor_21/03-01-07-01-02-01-21.wav,Actor_21,disgust
Actor_21_03-01-07-02-01-01-21,data/RAVDESS/Actor_21/03-01-07-02-01-01-21.wav,Actor_21,disgust
Actor_21_03-01-04-02-01-02-21,data/RAVDESS/Actor_21/03-01-04-02-01-02-21.wav,Actor_21,sad
Actor_21_03-01-03-02-01-02-21,data/RAVDESS/Actor_21/03-01-03-02-01-02-21.wav,Actor_21,happy
Actor_21_03-01-03-01-02-02-21,data/RAVDESS/Actor_21/03-01-03-01-02-02-21.wav,Actor_21,happy
Actor_21_03-01-02-02-02-01-21,data/RAVDESS/Actor_21/03-01-02-02-02-01-21.wav,Actor_21,calm
Actor_21_03-01-02-01-01-01-21,data/RAVDESS/Actor_21/03-01-02-01-01-01-21.wav,Actor_21,calm
Actor_21_03-01-01-01-01-02-21,data/RAVDESS/Actor_21/03-01-01-01-01-02-21.wav,Actor_21,neutral
Actor_21_03-01-03-02-02-01-21,data/RAVDESS/Actor_21/03-01-03-02-02-01-21.wav,Actor_21,happy
Actor_21_03-01-03-01-01-01-21,data/RAVDESS/Actor_21/03-01-03-01-01-01-21.wav,Actor_21,happy
Actor_21_03-01-02-02-01-02-21,data/RAVDESS/Actor_21/03-01-02-02-01-02-21.wav,Actor_21,calm
Actor_21_03-01-01-01-02-01-21,data/RAVDESS/Actor_21/03-01-01-01-02-01-21.wav,Actor_21,neutral
Actor_21_03-01-02-01-02-02-21,data/RAVDESS/Actor_21/03-01-02-01-02-02-21.wav,Actor_21,calm
Actor_21_03-01-08-02-02-02-21,data/RAVDESS/Actor_21/03-01-08-02-02-02-21.wav,Actor_21,surprised
Actor_21_03-01-08-01-01-02-21,data/RAVDESS/Actor_21/03-01-08-01-01-02-21.wav,Actor_21,surprised
Actor_21_03-01-05-01-02-02-21,data/RAVDESS/Actor_21/03-01-05-01-02-02-21.wav,Actor_21,angry
Actor_21_03-01-06-01-02-01-21,data/RAVDESS/Actor_21/03-01-06-01-02-01-21.wav,Actor_21,fearful
Actor_21_03-01-06-02-01-01-21,data/RAVDESS/Actor_21/03-01-06-02-01-01-21.wav,Actor_21,fearful
Actor_21_03-01-05-02-01-02-21,data/RAVDESS/Actor_21/03-01-05-02-01-02-21.wav,Actor_21,angry
Actor_21_03-01-07-01-01-02-21,data/RAVDESS/Actor_21/03-01-07-01-01-02-21.wav,Actor_21,disgust
Actor_21_03-01-04-01-01-01-21,data/RAVDESS/Actor_21/03-01-04-01-01-01-21.wav,Actor_21,sad
Actor_21_03-01-04-02-02-01-21,data/RAVDESS/Actor_21/03-01-04-02-02-01-21.wav,Actor_21,sad
Actor_21_03-01-07-02-02-02-21,data/RAVDESS/Actor_21/03-01-07-02-02-02-21.wav,Actor_21,disgust
Actor_21_03-01-01-01-01-01-21,data/RAVDESS/Actor_21/03-01-01-01-01-01-21.wav,Actor_21,neutral
Actor_21_03-01-02-01-01-02-21,data/RAVDESS/Actor_21/03-01-02-01-01-02-21.wav,Actor_21,calm
Actor_21_03-01-02-02-02-02-21,data/RAVDESS/Actor_21/03-01-02-02-02-02-21.wav,Actor_21,calm
Actor_21_03-01-03-01-02-01-21,data/RAVDESS/Actor_21/03-01-03-01-02-01-21.wav,Actor_21,happy
Actor_21_03-01-03-02-01-01-21,data/RAVDESS/Actor_21/03-01-03-02-01-01-21.wav,Actor_21,happy
Actor_21_03-01-08-01-02-02-21,data/RAVDESS/Actor_21/03-01-08-01-02-02-21.wav,Actor_21,surprised
Actor_21_03-01-08-02-01-02-21,data/RAVDESS/Actor_21/03-01-08-02-01-02-21.wav,Actor_21,surprised
Actor_21_03-01-04-02-01-01-21,data/RAVDESS/Actor_21/03-01-04-02-01-01-21.wav,Actor_21,sad
Actor_21_03-01-07-02-01-02-21,data/RAVDESS/Actor_21/03-01-07-02-01-02-21.wav,Actor_21,disgust
Actor_21_03-01-07-01-02-02-21,data/RAVDESS/Actor_21/03-01-07-01-02-02-21.wav,Actor_21,disgust
Actor_21_03-01-04-01-02-01-21,data/RAVDESS/Actor_21/03-01-04-01-02-01-21.wav,Actor_21,sad
Actor_21_03-01-06-02-02-01-21,data/RAVDESS/Actor_21/03-01-06-02-02-01-21.wav,Actor_21,fearful
Actor_21_03-01-05-02-02-02-21,data/RAVDESS/Actor_21/03-01-05-02-02-02-21.wav,Actor_21,angry
Actor_21_03-01-05-01-01-02-21,data/RAVDESS/Actor_21/03-01-05-01-01-02-21.wav,Actor_21,angry
Actor_21_03-01-06-01-01-01-21,data/RAVDESS/Actor_21/03-01-06-01-01-01-21.wav,Actor_21,fearful
Actor_21_03-01-08-01-01-01-21,data/RAVDESS/Actor_21/03-01-08-01-01-01-21.wav,Actor_21,surprised
Actor_21_03-01-08-02-02-01-21,data/RAVDESS/Actor_21/03-01-08-02-02-01-21.wav,Actor_21,surprised
Actor_21_03-01-07-02-02-01-21,data/RAVDESS/Actor_21/03-01-07-02-02-01-21.wav,Actor_21,disgust
Actor_21_03-01-04-02-02-02-21,data/RAVDESS/Actor_21/03-01-04-02-02-02-21.wav,Actor_21,sad
Actor_21_03-01-04-01-01-02-21,data/RAVDESS/Actor_21/03-01-04-01-01-02-21.wav,Actor_21,sad
Actor_21_03-01-07-01-01-01-21,data/RAVDESS/Actor_21/03-01-07-01-01-01-21.wav,Actor_21,disgust
Actor_21_03-01-05-02-01-01-21,data/RAVDESS/Actor_21/03-01-05-02-01-01-21.wav,Actor_21,angry
Actor_21_03-01-06-02-01-02-21,data/RAVDESS/Actor_21/03-01-06-02-01-02-21.wav,Actor_21,fearful
Actor_21_03-01-06-01-02-02-21,data/RAVDESS/Actor_21/03-01-06-01-02-02-21.wav,Actor_21,fearful
Actor_21_03-01-05-01-02-01-21,data/RAVDESS/Actor_21/03-01-05-01-02-01-21.wav,Actor_21,angry
Actor_21_03-01-02-01-02-01-21,data/RAVDESS/Actor_21/03-01-02-01-02-01-21.wav,Actor_21,calm
Actor_21_03-01-01-01-02-02-21,data/RAVDESS/Actor_21/03-01-01-01-02-02-21.wav,Actor_21,neutral
Actor_21_03-01-02-02-01-01-21,data/RAVDESS/Actor_21/03-01-02-02-01-01-21.wav,Actor_21,calm
Actor_21_03-01-03-01-01-02-21,data/RAVDESS/Actor_21/03-01-03-01-01-02-21.wav,Actor_21,happy
Actor_21_03-01-03-02-02-02-21,data/RAVDESS/Actor_21/03-01-03-02-02-02-21.wav,Actor_21,happy
Actor_19_03-01-01-01-01-02-19,data/RAVDESS/Actor_19/03-01-01-01-01-02-19.wav,Actor_19,neutral
Actor_19_03-01-02-01-01-01-19,data/RAVDESS/Actor_19/03-01-02-01-01-01-19.wav,Actor_19,calm
Actor_19_03-01-02-02-02-01-19,data/RAVDESS/Actor_19/03-01-02-02-02-01-19.wav,Actor_19,calm
Actor_19_03-01-03-01-02-02-19,data/RAVDESS/Actor_19/03-01-03-01-02-02-19.wav,Actor_19,happy
Actor_19_03-01-03-02-01-02-19,data/RAVDESS/Actor_19/03-01-03-02-01-02-19.wav,Actor_19,happy
Actor_19_03-01-04-02-01-02-19,data/RAVDESS/Actor_19/03-01-04-02-01-02-19.wav,Actor_19,sad
Actor_19_03-01-07-02-01-01-19,data/RAVDESS/Actor_19/03-01-07-02-01-01-19.wav,Actor_19,disgust
Actor_19_03-01-07-01-02-01-19,data/RAVDESS/Actor_19/03-01-07-01-02-01-19.wav,Actor_19,disgust
Actor_19_03-01-04-01-02-02-19,data/RAVDESS/Actor_19/03-01-04-01-02-02-19.wav,Actor_19,sad
Actor_19_03-01-06-02-02-02-19,data/RAVDESS/Actor_19/03-01-06-02-02-02-19.wav,Actor_19,fearful
Actor_19_03-01-05-02-02-01-19,data/RAVDESS/Actor_19/03-01-05-02-02-01-19.wav,Actor_19,angry
Actor_19_03-01-05-01-01-01-19,data/RAVDESS/Actor_19/03-01-05-01-01-01-19.wav,Actor_19,angry
Actor_19_03-01-06-01-01-02-19,data/RAVDESS/Actor_19/03-01-06-01-01-02-19.wav,Actor_19,fearful
Actor_19_03-01-08-01-02-01-19,data/RAVDESS/Actor_19/03-01-08-01-02-01-19.wav,Actor_19,surprised
Actor_19_03-01-08-02-01-01-19,data/RAVDESS/Actor_19/03-01-08-02-01-01-19.wav,Actor_19,surprised
Actor_19_03-01-07-02-02-02-19,data/RAVDESS/Actor_19/03-01-07-02-02-02-19.wav,Actor_19,disgust
Actor_19_03-01-04-02-02-01-19,data/RAVDESS/Actor_19/03-01-04-02-02-01-19.wav,Actor_19,sad
Actor_19_03-01-04-01-01-01-19,data/RAVDESS/Actor_19/03-01-04-01-01-01-19.wav,Actor_19,sad
Actor_19_03-01-07-01-01-02-19,data/RAVDESS/Actor_19/03-01-07-01-01-02-19.wav,Actor_19,disgust
Actor_19_03-01-05-02-01-02-19,data/RAVDESS/Actor_19/03-01-05-02-01-02-19.wav,Actor_19,angry
Actor_19_03-01-06-02-01-01-19,data/RAVDESS/Actor_19/03-01-06-02-01-01-19.wav,Actor_19,fearful
Actor_19_03-01-06-01-02-01-19,data/RAVDESS/Actor_19/03-01-06-01-02-01-19.wav,Actor_19,fearful
Actor_19_03-01-05-01-02-02-19,data/RAVDESS/Actor_19/03-01-05-01-02-02-19.wav,Actor_19,angry
Actor_19_03-01-08-01-01-02-19,data/RAVDESS/Actor_19/03-01-08-01-01-02-19.wav,Actor_19,surprised
Actor_19_03-01-08-02-02-02-19,data/RAVDESS/Actor_19/03-01-08-02-02-02-19.wav,Actor_19,surprised
Actor_19_03-01-02-01-02-02-19,data/RAVDESS/Actor_19/03-01-02-01-02-02-19.wav,Actor_19,calm
Actor_19_03-01-01-01-02-01-19,data/RAVDESS/Actor_19/03-01-01-01-02-01-19.wav,Actor_19,neutral
Actor_19_03-01-02-02-01-02-19,data/RAVDESS/Actor_19/03-01-02-02-01-02-19.wav,Actor_19,calm
Actor_19_03-01-03-01-01-01-19,data/RAVDESS/Actor_19/03-01-03-01-01-01-19.wav,Actor_19,happy
Actor_19_03-01-03-02-02-01-19,data/RAVDESS/Actor_19/03-01-03-02-02-01-19.wav,Actor_19,happy
Actor_19_03-01-06-01-01-01-19,data/RAVDESS/Actor_19/03-01-06-01-01-01-19.wav,Actor_19,fearful
Actor_19_03-01-05-01-01-02-19,data/RAVDESS/Actor_19/03-01-05-01-01-02-19.wav,Actor_19,angry
Actor_19_03-01-05-02-02-02-19,data/RAVDESS/Actor_19/03-01-05-02-02-02-19.wav,Actor_19,angry
Actor_19_03-01-06-02-02-01-19,data/RAVDESS/Actor_19/03-01-06-02-02-01-19.wav,Actor_19,fearful
Actor_19_03-01-04-01-02-01-19,data/RAVDESS/Actor_19/03-01-04-01-02-01-19.wav,Actor_19,sad
Actor_19_03-01-07-01-02-02-19,data/RAVDESS/Actor_19/03-01-07-01-02-02-19.wav,Actor_19,disgust
Actor_19_03-01-07-02-01-02-19,data/RAVDESS/Actor_19/03-01-07-02-01-02-19.wav,Actor_19,disgust
Actor_19_03-01-04-02-01-01-19,data/RAVDESS/Actor_19/03-01-04-02-01-01-19.wav,Actor_19,sad
Actor_19_03-01-08-02-01-02-19,data/RAVDESS/Actor_19/03-01-08-02-01-02-19.wav,Actor_19,surprised
Actor_19_03-01-08-01-02-02-19,data/RAVDESS/Actor_19/03-01-08-01-02-02-19.wav,Actor_19,surprised
Actor_19_03-01-03-02-01-01-19,data/RAVDESS/Actor_19/03-01-03-02-01-01-19.wav,Actor_19,happy
Actor_19_03-01-03-01-02-01-19,data/RAVDESS/Actor_19/03-01-03-01-02-01-19.wav,Actor_19,happy
Actor_19_03-01-02-02-02-02-19,data/RAVDESS/Actor_19/03-01-02-02-02-02-19.wav,Actor_19,calm
Actor_19_03-01-02-01-01-02-19,data/RAVDESS/Actor_19/03-01-02-01-01-02-19.wav,Actor_19,calm
Actor_19_03-01-01-01-01-01-19,data/RAVDESS/Actor_19/03-01-01-01-01-01-19.wav,Actor_19,neutral
Actor_19_03-01-03-02-02-02-19,data/RAVDESS/Actor_19/03-01-03-02-02-02-19.wav,Actor_19,happy
Actor_19_03-01-03-01-01-02-19,data/RAVDESS/Actor_19/03-01-03-01-01-02-19.wav,Actor_19,happy
Actor_19_03-01-02-02-01-01-19,data/RAVDESS/Actor_19/03-01-02-02-01-01-19.wav,Actor_19,calm
Actor_19_03-01-01-01-02-02-19,data/RAVDESS/Actor_19/03-01-01-01-02-02-19.wav,Actor_19,neutral
Actor_19_03-01-02-01-02-01-19,data/RAVDESS/Actor_19/03-01-02-01-02-01-19.wav,Actor_19,calm
Actor_19_03-01-05-01-02-01-19,data/RAVDESS/Actor_19/03-01-05-01-02-01-19.wav,Actor_19,angry
Actor_19_03-01-06-01-02-02-19,data/RAVDESS/Actor_19/03-01-06-01-02-02-19.wav,Actor_19,fearful
Actor_19_03-01-06-02-01-02-19,data/RAVDESS/Actor_19/03-01-06-02-01-02-19.wav,Actor_19,fearful
Actor_19_03-01-05-02-01-01-19,data/RAVDESS/Actor_19/03-01-05-02-01-01-19.wav,Actor_19,angry
Actor_19_03-01-07-01-01-01-19,data/RAVDESS/Actor_19/03-01-07-01-01-01-19.wav,Actor_19,disgust
Actor_19_03-01-04-01-01-02-19,data/RAVDESS/Actor_19/03-01-04-01-01-02-19.wav,Actor_19,sad
Actor_19_03-01-04-02-02-02-19,data/RAVDESS/Actor_19/03-01-04-02-02-02-19.wav,Actor_19,sad
Actor_19_03-01-07-02-02-01-19,data/RAVDESS/Actor_19/03-01-07-02-02-01-19.wav,Actor_19,disgust
Actor_19_03-01-08-02-02-01-19,data/RAVDESS/Actor_19/03-01-08-02-02-01-19.wav,Actor_19,surprised
Actor_19_03-01-08-01-01-01-19,data/RAVDESS/Actor_19/03-01-08-01-01-01-19.wav,Actor_19,surprised
Actor_10_03-01-03-02-02-02-10,data/RAVDESS/Actor_10/03-01-03-02-02-02-10.wav,Actor_10,happy
Actor_10_03-01-03-01-01-02-10,data/RAVDESS/Actor_10/03-01-03-01-01-02-10.wav,Actor_10,happy
Actor_10_03-01-02-02-01-01-10,data/RAVDESS/Actor_10/03-01-02-02-01-01-10.wav,Actor_10,calm
Actor_10_03-01-02-01-02-01-10,data/RAVDESS/Actor_10/03-01-02-01-02-01-10.wav,Actor_10,calm
Actor_10_03-01-01-01-02-02-10,data/RAVDESS/Actor_10/03-01-01-01-02-02-10.wav,Actor_10,neutral
Actor_10_03-01-06-01-02-02-10,data/RAVDESS/Actor_10/03-01-06-01-02-02-10.wav,Actor_10,fearful
Actor_10_03-01-05-01-02-01-10,data/RAVDESS/Actor_10/03-01-05-01-02-01-10.wav,Actor_10,angry
Actor_10_03-01-05-02-01-01-10,data/RAVDESS/Actor_10/03-01-05-02-01-01-10.wav,Actor_10,angry
Actor_10_03-01-06-02-01-02-10,data/RAVDESS/Actor_10/03-01-06-02-01-02-10.wav,Actor_10,fearful
Actor_10_03-01-04-01-01-02-10,data/RAVDESS/Actor_10/03-01-04-01-01-02-10.wav,Actor_10,sad
Actor_10_03-01-07-01-01-01-10,data/RAVDESS/Actor_10/03-01-07-01-01-01-10.wav,Actor_10,disgust
Actor_10_03-01-07-02-02-01-10,data/RAVDESS/Actor_10/03-01-07-02-02-01-10.wav,Actor_10,disgust
Actor_10_03-01-04-02-02-02-10,data/RAVDESS/Actor_10/03-01-04-02-02-02-10.wav,Actor_10,sad
Actor_10_03-01-08-02-02-01-10,data/RAVDESS/Actor_10/03-01-08-02-02-01-10.wav,Actor_10,surprised
Actor_10_03-01-08-01-01-01-10,data/RAVDESS/Actor_10/03-01-08-01-01-01-10.wav,Actor_10,surprised
Actor_10_03-01-05-01-01-02-10,data/RAVDESS/Actor_10/03-01-05-01-01-02-10.wav,Actor_10,angry
Actor_10_03-01-06-01-01-01-10,data/RAVDESS/Actor_10/03-01-06-01-01-01-10.wav,Actor_10,fearful
Actor_10_03-01-06-02-02-01-10,data/RAVDESS/Actor_10/03-01-06-02-02-01-10.wav,Actor_10,fearful
Actor_10_03-01-05-02-02-02-10,data/RAVDESS/Actor_10/03-01-05-02-02-02-10.wav,Actor_10,angry
Actor_10_03-01-07-01-02-02-10,data/RAVDESS/Actor_10/03-01-07-01-02-02-10.wav,Actor_10,disgust
Actor_10_03-01-04-01-02-01-10,data/RAVDESS/Actor_10/03-01-04-01-02-01-10.wav,Actor_10,sad
Actor_10_03-01-04-02-01-01-10,data/RAVDESS/Actor_10/03-01-04-02-01-01-10.wav,Actor_10,sad
Actor_10_03-01-07-02-01-02-10,data/RAVDESS/Actor_10/03-01-07-02-01-02-10.wav,Actor_10,disgust
Actor_10_03-01-08-02-01-02-10,data/RAVDESS/Actor_10/03-01-08-02-01-02-10.wav,Actor_10,surprised
Actor_10_03-01-08-01-02-02-10,data/RAVDESS/Actor_10/03-01-08-01-02-02-10.wav,Actor_10,surprised
Actor_10_03-01-03-02-01-01-10,data/RAVDESS/Actor_10/03-01-03-02-01-01-10.wav,Actor_10,happy
Actor_10_03-01-03-01-02-01-10,data/RAVDESS/Actor_10/03-01-03-01-02-01-10.wav,Actor_10,happy
Actor_10_03-01-02-02-02-02-10,data/RAVDESS/Actor_10/03-01-02-02-02-02-10.wav,Actor_10,calm
Actor_10_03-01-01-01-01-01-10,data/RAVDESS/Actor_10/03-01-01-01-01-01-10.wav,Actor_10,neutral
Actor_10_03-01-02-01-01-02-10,data/RAVDESS/Actor_10/03-01-02-01-01-02-10.wav,Actor_10,calm
Actor_10_03-01-04-02-02-01-10,data/RAVDESS/Actor_10/03-01-04-02-02-01-10.wav,Actor_10,sad
Actor_10_03-01-07-02-02-02-10,data/RAVDESS/Actor_10/03-01-07-02-02-02-10.wav,Actor_10,disgust
Actor_10_03-01-07-01-01-02-10,data/RAVDESS/Actor_10/03-01-07-01-01-02-10.wav,Actor_10,disgust
Actor_10_03-01-04-01-01-01-10,data/RAVDESS/Actor_10/03-01-04-01-01-01-10.wav,Actor_10,sad
Actor_10_03-01-06-02-01-01-10,data/RAVDESS/Actor_10/03-01-06-02-01-01-10.wav,Actor_10,fearful
Actor_10_03-01-05-02-01-02-10,data/RAVDESS/Actor_10/03-01-05-02-01-02-10.wav,Actor_10,angry
Actor_10_03-01-05-01-02-02-10,data/RAVDESS/Actor_10/03-01-05-01-02-02-10.wav,Actor_10,angry
Actor_10_03-01-06-01-02-01-10,data/RAVDESS/Actor_10/03-01-06-01-02-01-10.wav,Actor_10,fearful
Actor_10_03-01-08-01-01-02-10,data/RAVDESS/Actor_10/03-01-08-01-01-02-10.wav,Actor_10,surprised
Actor_10_03-01-08-02-02-02-10,data/RAVDESS/Actor_10/03-01-08-02-02-02-10.wav,Actor_10,surprised
Actor_10_03-01-01-01-02-01-10,data/RAVDESS/Actor_10/03-01-01-01-02-01-10.wav,Actor_10,neutral
Actor_10_03-01-02-01-02-02-10,data/RAVDESS/Actor_10/03-01-02-01-02-02-10.wav,Actor_10,calm
Actor_10_03-01-02-02-01-02-10,data/RAVDESS/Actor_10/03-01-02-02-01-02-10.wav,Actor_10,calm
Actor_10_03-01-03-01-01-01-10,data/RAVDESS/Actor_10/03-01-03-01-01-01-10.wav,Actor_10,happy
Actor_10_03-01-03-02-02-01-10,data/RAVDESS/Actor_10/03-01-03-02-02-01-10.wav,Actor_10,happy
Actor_10_03-01-02-01-01-01-10,data/RAVDESS/Actor_10/03-01-02-01-01-01-10.wav,Actor_10,calm
Actor_10_03-01-01-01-01-02-10,data/RAVDESS/Actor_10/03-01-01-01-01-02-10.wav,Actor_10,neutral
Actor_10_03-01-02-02-02-01-10,data/RAVDESS/Actor_10/03-01-02-02-02-01-10.wav,Actor_10,calm
Actor_10_03-01-03-01-02-02-10,data/RAVDESS/Actor_10/03-01-03-01-02-02-10.wav,Actor_10,happy
Actor_10_03-01-03-02-01-02-10,data/RAVDESS/Actor_10/03-01-03-02-01-02-10.wav,Actor_10,happy
Actor_10_03-01-07-02-01-01-10,data/RAVDESS/Actor_10/03-01-07-02-01-01-10.wav,Actor_10,disgust
Actor_10_03-01-04-02-01-02-10,data/RAVDESS/Actor_10/03-01-04-02-01-02-10.wav,Actor_10,sad
Actor_10_03-01-04-01-02-02-10,data/RAVDESS/Actor_10/03-01-04-01-02-02-10.wav,Actor_10,sad
Actor_10_03-01-07-01-02-01-10,data/RAVDESS/Actor_10/03-01-07-01-02-01-10.wav,Actor_10,disgust
Actor_10_03-01-05-02-02-01-10,data/RAVDESS/Actor_10/03-01-05-02-02-01-10.wav,Actor_10,angry
Actor_10_03-01-06-02-02-02-10,data/RAVDESS/Actor_10/03-01-06-02-02-02-10.wav,Actor_10,fearful
Actor_10_03-01-06-01-01-02-10,data/RAVDESS/Actor_10/03-01-06-01-01-02-10.wav,Actor_10,fearful
Actor_10_03-01-05-01-01-01-10,data/RAVDESS/Actor_10/03-01-05-01-01-01-10.wav,Actor_10,angry
Actor_10_03-01-08-01-02-01-10,data/RAVDESS/Actor_10/03-01-08-01-02-01-10.wav,Actor_10,surprised
Actor_10_03-01-08-02-01-01-10,data/RAVDESS/Actor_10/03-01-08-02-01-01-10.wav,Actor_10,surprised
Actor_17_03-01-07-02-02-01-17,data/RAVDESS/Actor_17/03-01-07-02-02-01-17.wav,Actor_17,disgust
Actor_17_03-01-04-02-02-02-17,data/RAVDESS/Actor_17/03-01-04-02-02-02-17.wav,Actor_17,sad
Actor_17_03-01-04-01-01-02-17,data/RAVDESS/Actor_17/03-01-04-01-01-02-17.wav,Actor_17,sad
Actor_17_03-01-07-01-01-01-17,data/RAVDESS/Actor_17/03-01-07-01-01-01-17.wav,Actor_17,disgust
Actor_17_03-01-05-02-01-01-17,data/RAVDESS/Actor_17/03-01-05-02-01-01-17.wav,Actor_17,angry
Actor_17_03-01-06-02-01-02-17,data/RAVDESS/Actor_17/03-01-06-02-01-02-17.wav,Actor_17,fearful
Actor_17_03-01-06-01-02-02-17,data/RAVDESS/Actor_17/03-01-06-01-02-02-17.wav,Actor_17,fearful
Actor_17_03-01-05-01-02-01-17,data/RAVDESS/Actor_17/03-01-05-01-02-01-17.wav,Actor_17,angry
Actor_17_03-01-08-01-01-01-17,data/RAVDESS/Actor_17/03-01-08-01-01-01-17.wav,Actor_17,surprised
Actor_17_03-01-08-02-02-01-17,data/RAVDESS/Actor_17/03-01-08-02-02-01-17.wav,Actor_17,surprised
Actor_17_03-01-02-01-02-01-17,data/RAVDESS/Actor_17/03-01-02-01-02-01-17.wav,Actor_17,calm
Actor_17_03-01-01-01-02-02-17,data/RAVDESS/Actor_17/03-01-01-01-02-02-17.wav,Actor_17,neutral
Actor_17_03-01-02-02-01-01-17,data/RAVDESS/Actor_17/03-01-02-02-01-01-17.wav,Actor_17,calm
Actor_17_03-01-03-01-01-02-17,data/RAVDESS/Actor_17/03-01-03-01-01-02-17.wav,Actor_17,happy
Actor_17_03-01-03-02-02-02-17,data/RAVDESS/Actor_17/03-01-03-02-02-02-17.wav,Actor_17,happy
Actor_17_03-01-01-01-01-01-17,data/RAVDESS/Actor_17/03-01-01-01-01-01-17.wav,Actor_17,neutral
Actor_17_03-01-02-01-01-02-17,data/RAVDESS/Actor_17/03-01-02-01-01-02-17.wav,Actor_17,calm
Actor_17_03-01-02-02-02-02-17,data/RAVDESS/Actor_17/03-01-02-02-02-02-17.wav,Actor_17,calm
Actor_17_03-01-03-01-02-01-17,data/RAVDESS/Actor_17/03-01-03-01-02-01-17.wav,Actor_17,happy
Actor_17_03-01-03-02-01-01-17,data/RAVDESS/Actor_17/03-01-03-02-01-01-17.wav,Actor_17,happy
Actor_17_03-01-04-02-01-01-17,data/RAVDESS/Actor_17/03-01-04-02-01-01-17.wav,Actor_17,sad
Actor_17_03-01-07-02-01-02-17,data/RAVDESS/Actor_17/03-01-07-02-01-02-17.wav,Actor_17,disgust
Actor_17_03-01-07-01-02-02-17,data/RAVDESS/Actor_17/03-01-07-01-02-02-17.wav,Actor_17,disgust
Actor_17_03-01-04-01-02-01-17,data/RAVDESS/Actor_17/03-01-04-01-02-01-17.wav,Actor_17,sad
Actor_17_03-01-06-02-02-01-17,data/RAVDESS/Actor_17/03-01-06-02-02-01-17.wav,Actor_17,fearful
Actor_17_03-01-05-02-02-02-17,data/RAVDESS/Actor_17/03-01-05-02-02-02-17.wav,Actor_17,angry
Actor_17_03-01-05-01-01-02-17,data/RAVDESS/Actor_17/03-01-05-01-01-02-17.wav,Actor_17,angry
Actor_17_03-01-06-01-01-01-17,data/RAVDESS/Actor_17/03-01-06-01-01-01-17.wav,Actor_17,fearful
Actor_17_03-01-08-01-02-02-17,data/RAVDESS/Actor_17/03-01-08-01-02-02-17.wav,Actor_17,surprised
Actor_17_03-01-08-02-01-02-17,data/RAVDESS/Actor_17/03-01-08-02-01-02-17.wav,Actor_17,surprised
Actor_17_03-01-03-02-02-01-17,data/RAVDESS/Actor_17/03-01-03-02-02-01-17.wav,Actor_17,happy
Actor_17_03-01-03-01-01-01-17,data/RAVDESS/Actor_17/03-01-03-01-01-01-17.wav,Actor_17,happy
Actor_17_03-01-02-02-01-02-17,data/RAVDESS/Actor_17/03-01-02-02-01-02-17.wav,Actor_17,calm
Actor_17_03-01-01-01-02-01-17,data/RAVDESS/Actor_17/03-01-01-01-02-01-17.wav,Actor_17,neutral
